model,subject_macro_curve_mae_deg,subject_macro_head5_mae_deg,subject_macro_tail5_mae_deg,subject_macro_endpoint_mae_deg,subject_macro_peak_time_mae_s,pooled_curve_mae_deg_reference_only
V_vehicle,17.544490588566255,6.326749951500371,25.381944643385523,26.711814243747828,0.22085919731140322,18.603397515150878
VP_vehicle_physio,17.64072096964546,6.343897198591056,25.465816255861288,26.472057626710388,0.2336586393816786,18.627593473919145
