candidate,comparator,subject_macro_gain_deg,ci_lower_deg,ci_upper_deg,improved_subjects,harmed_subjects
LGRS,LGRS_lambda0,0.3749424263162743,-0.018465215114010402,0.8033080832253306,23,15
Role_TCN,Plain_Raw_TCN,1.1152673070674304,0.4316323121808923,2.171541863279551,32,6
LGRS,Role_TCN,0.5225594017696674,0.04433784148029758,1.0022589718752295,26,12
